CHROMATOGRAM,
GC27_1.raw,
Data points: 42010,
Time,Intensity
43.53,5836
43.531667,5842
43.533333,5848
43.535,5853
43.536667,5856
43.538333,5858
43.54,5861
43.541667,5864
43.543333,5867
43.545,5870
43.546667,5874
43.548333,5875
43.55,5877
43.551667,5880
43.553333,5883
43.555,5888
43.556667,5893
43.558333,5902
43.56,5907
43.561667,5908
43.563333,5909
43.565,5906
43.566667,5905
43.568333,5905
43.57,5905
43.571667,5903
43.573333,5904
43.575,5909
43.576667,5912
43.578333,5911
43.58,5912
43.581667,5912
43.583333,5914
43.585,5913
43.586667,5907
43.588333,5902
43.59,5900
43.591667,5900
43.593333,5900
43.595,5898
43.596667,5899
43.598333,5899
43.6,5900
43.601667,5896
43.603333,5893
43.605,5890
43.606667,5889
43.608333,5888
43.61,5889
43.611667,5888
43.613333,5887
43.615,5886
43.616667,5886
43.618333,5886
43.62,5885
43.621667,5882
43.623333,5880
43.625,5878
43.626667,5877
43.628333,5875
43.63,5872
43.631667,5869
43.633333,5865
43.635,5861
43.636667,5855
43.638333,5849
43.64,5843
43.641667,5838
43.643333,5834
43.645,5830
43.646667,5827
43.648333,5823
43.65,5820
43.651667,5817
43.653333,5816
43.655,5813
43.656667,5809
43.658333,5803
43.66,5799
43.661667,5794
43.663333,5792
43.665,5787
43.666667,5785
43.668333,5781
43.67,5778
43.671667,5774
43.673333,5771
43.675,5768
43.676667,5766
43.678333,5766
43.68,5765
43.681667,5763
43.683333,5762
43.685,5759
43.686667,5755
43.688333,5755
43.69,5754
43.691667,5754
43.693333,5755
43.695,5755
43.696667,5754
43.698333,5755
43.7,5755
43.701667,5754
43.703333,5752
43.705,5753
43.706667,5754
43.708333,5756
43.71,5759
43.711667,5761
43.713333,5761
43.715,5759
43.716667,5758
43.718333,5757
43.72,5757
43.721667,5758
43.723333,5760
43.725,5765
43.726667,5768
43.728333,5768
43.73,5767
43.731667,5768
43.733333,5771
43.735,5773
43.736667,5776
43.738333,5777
43.74,5781
43.741667,5787
43.743333,5791
43.745,5794
43.746667,5799
43.748333,5806
43.75,5812
43.751667,5814
43.753333,5816
43.755,5816
43.756667,5818
43.758333,5821
43.76,5822
43.761667,5824
43.763333,5826
43.765,5831
43.766667,5835
43.768333,5841
43.77,5846
43.771667,5853
43.773333,5862
43.775,5871
43.776667,5878
43.778333,5883
43.78,5887
43.781667,5891
43.783333,5892
43.785,5893
43.786667,5895
43.788333,5901
43.79,5907
43.791667,5915
43.793333,5920
43.795,5922
43.796667,5921
43.798333,5919
43.8,5917
43.801667,5917
43.803333,5919
43.805,5924
43.806667,5928
43.808333,5932
43.81,5935
43.811667,5935
43.813333,5933
43.815,5933
43.816667,5932
43.818333,5933
43.82,5936
43.821667,5940
43.823333,5945
43.825,5947
43.826667,5951
43.828333,5954
43.83,5958
43.831667,5960
43.833333,5962
43.835,5966
43.836667,5968
43.838333,5971
43.84,5973
43.841667,5972
43.843333,5970
43.845,5967
43.846667,5965
43.848333,5963
43.85,5962
43.851667,5963
43.853333,5967
43.855,5973
43.856667,5978
43.858333,5984
43.86,5993
43.861667,6003
43.863333,6011
43.865,6019
43.866667,6024
43.868333,6031
43.87,6040
43.871667,6045
43.873333,6051
43.875,6060
43.876667,6072
43.878333,6082
43.88,6093
43.881667,6106
43.883333,6122
43.885,6138
43.886667,6156
43.888333,6173
43.89,6192
43.891667,6211
43.893333,6232
43.895,6250
43.896667,6272
43.898333,6299
43.9,6327
43.901667,6354
43.903333,6381
43.905,6408
43.906667,6434
43.908333,6460
43.91,6490
43.911667,6521
43.913333,6553
43.915,6590
43.916667,6628
43.918333,6667
43.92,6706
43.921667,6744
43.923333,6782
43.925,6823
43.926667,6864
43.928333,6903
43.93,6940
43.931667,6975
43.933333,7009
43.935,7042
43.936667,7072
43.938333,7107
43.94,7151
43.941667,7201
43.943333,7256
43.945,7312
43.946667,7369
43.948333,7423
43.95,7479
43.951667,7531
43.953333,7582
43.955,7636
43.956667,7688
43.958333,7738
43.96,7792
43.961667,7850
43.963333,7914
43.965,7980
43.966667,8049
43.968333,8115
43.97,8177
43.971667,8233
43.973333,8281
43.975,8323
43.976667,8365
43.978333,8407
43.98,8448
43.981667,8491
43.983333,8536
43.985,8578
43.986667,8609
43.988333,8634
43.99,8661
43.991667,8695
43.993333,8722
43.995,8742
43.996667,8750
43.998333,8755
44,8745
44.001667,8721
44.003333,8683
44.005,8644
44.006667,8609
44.008333,8574
44.01,8535
44.011667,8503
44.013333,8474
44.015,8457
44.016667,8441
44.018333,8428
44.02,8416
44.021667,8400
44.023333,8370
44.025,8322
44.026667,8267
44.028333,8206
44.03,8132
44.031667,8057
44.033333,7978
44.035,7905
44.036667,7835
44.038333,7766
44.04,7700
44.041667,7633
44.043333,7568
44.045,7502
44.046667,7431
44.048333,7361
44.05,7289
44.051667,7223
44.053333,7161
44.055,7098
44.056667,7039
44.058333,6978
44.06,6922
44.061667,6868
44.063333,6818
44.065,6764
44.066667,6706
44.068333,6652
44.07,6597
44.071667,6546
44.073333,6499
44.075,6455
44.076667,6417
44.078333,6384
44.08,6357
44.081667,6331
44.083333,6307
44.085,6283
44.086667,6256
44.088333,6226
44.09,6195
44.091667,6162
44.093333,6129
44.095,6098
44.096667,6074
44.098333,6055
44.1,6041
44.101667,6030
44.103333,6021
44.105,6014
44.106667,6006
44.108333,5998
44.11,5989
44.111667,5978
44.113333,5970
44.115,5960
44.116667,5952
44.118333,5945
44.12,5937
44.121667,5933
44.123333,5931
44.125,5931
44.126667,5932
44.128333,5933
44.13,5935
44.131667,5936
44.133333,5938
44.135,5941
44.136667,5942
44.138333,5945
44.14,5949
44.141667,5956
44.143333,5962
44.145,5966
44.146667,5971
44.148333,5975
44.15,5980
44.151667,5987
44.153333,5991
44.155,5996
44.156667,6002
44.158333,6011
44.16,6017
44.161667,6024
44.163333,6032
44.165,6039
44.166667,6046
44.168333,6052
44.17,6057
44.171667,6064
44.173333,6068
44.175,6075
44.176667,6082
44.178333,6089
44.18,6094
44.181667,6099
44.183333,6103
44.185,6105
44.186667,6107
44.188333,6111
44.19,6114
44.191667,6119
44.193333,6124
44.195,6128
44.196667,6131
44.198333,6136
44.2,6139
44.201667,6139
44.203333,6140
44.205,6140
44.206667,6140
44.208333,6137
44.21,6136
44.211667,6135
44.213333,6132
44.215,6127
44.216667,6123
44.218333,6114
44.22,6104
44.221667,6095
44.223333,6085
44.225,6073
44.226667,6064
44.228333,6057
44.23,6049
44.231667,6043
44.233333,6040
44.235,6037
44.236667,6035
44.238333,6031
44.24,6024
44.241667,6015
44.243333,6004
44.245,5994
44.246667,5981
44.248333,5970
44.25,5960
44.251667,5953
44.253333,5946
44.255,5939
44.256667,5932
44.258333,5927
44.26,5923
44.261667,5919
44.263333,5912
44.265,5905
44.266667,5895
44.268333,5887
44.27,5879
44.271667,5871
44.273333,5864
44.275,5857
44.276667,5850
44.278333,5842
44.28,5834
44.281667,5824
44.283333,5815
44.285,5808
44.286667,5801
44.288333,5795
44.29,5789
44.291667,5785
44.293333,5780
44.295,5777
44.296667,5773
44.298333,5767
44.3,5763
44.301667,5758
44.303333,5748
44.305,5739
44.306667,5733
44.308333,5726
44.31,5720
44.311667,5716
44.313333,5712
44.315,5710
44.316667,5710
44.318333,5707
44.32,5704
44.321667,5702
44.323333,5700
44.325,5696
44.326667,5693
44.328333,5689
44.33,5685
44.331667,5682
44.333333,5679
44.335,5676
44.336667,5673
44.338333,5672
44.34,5669
44.341667,5669
44.343333,5667
44.345,5665
44.346667,5662
44.348333,5661
44.35,5661
44.351667,5661
44.353333,5661
44.355,5663
44.356667,5662
44.358333,5664
44.36,5662
44.361667,5661
44.363333,5658
44.365,5654
44.366667,5650
44.368333,5648
44.37,5645
44.371667,5642
44.373333,5641
44.375,5641
44.376667,5639
44.378333,5638
44.38,5637
44.381667,5635
44.383333,5634
44.385,5635
44.386667,5633
44.388333,5632
44.39,5631
44.391667,5629
44.393333,5628
44.395,5629
44.396667,5630
44.398333,5629
44.4,5628
44.401667,5629
44.403333,5628
44.405,5628
44.406667,5627
44.408333,5627
44.41,5628
44.411667,5629
44.413333,5630
44.415,5629
44.416667,5627
44.418333,5629
44.42,5630
44.421667,5631
44.423333,5632
44.425,5632
44.426667,5633
44.428333,5633
44.43,5633
44.431667,5632
44.433333,5631
44.435,5633
44.436667,5634
44.438333,5634
44.44,5633
44.441667,5631
44.443333,5628
44.445,5626
44.446667,5624
44.448333,5628
44.45,5630
44.451667,5635
44.453333,5637
44.455,5638
44.456667,5639
44.458333,5637
44.46,5635
44.461667,5633
44.463333,5632
44.465,5633
44.466667,5633
44.468333,5634
44.47,5632
44.471667,5631
44.473333,5630
44.475,5629
44.476667,5631
44.478333,5633
44.48,5637
44.481667,5640
44.483333,5643
44.485,5644
44.486667,5643
44.488333,5643
44.49,5642
44.491667,5641
44.493333,5642
44.495,5644
44.496667,5645
44.498333,5647
44.5,5647
44.501667,5647
44.503333,5646
44.505,5643
44.506667,5641
44.508333,5637
44.51,5636
44.511667,5638
44.513333,5640
44.515,5643
44.516667,5647
44.518333,5649
44.52,5650
44.521667,5651
44.523333,5650
44.525,5649
44.526667,5648
44.528333,5650
44.53,5648
44.531667,5649
44.533333,5652
44.535,5654
44.536667,5656
44.538333,5658
44.54,5661
44.541667,5661
44.543333,5661
44.545,5661
44.546667,5662
44.548333,5666
44.55,5671
44.551667,5674
44.553333,5676
44.555,5679
44.556667,5681
44.558333,5681
44.56,5682
44.561667,5684
44.563333,5688
44.565,5694
44.566667,5700
44.568333,5703
44.57,5706
44.571667,5707
44.573333,5708
44.575,5709
44.576667,5712
44.578333,5717
44.58,5720
44.581667,5724
44.583333,5727
44.585,5730
44.586667,5732
44.588333,5731
44.59,5732
44.591667,5734
44.593333,5739
44.595,5746
44.596667,5751
44.598333,5758
44.6,5766
44.601667,5774
44.603333,5780
44.605,5784
44.606667,5789
44.608333,5796
44.61,5802
44.611667,5810
44.613333,5815
44.615,5821
44.616667,5827
44.618333,5831
44.62,5837
44.621667,5841
44.623333,5844
44.625,5848
44.626667,5851
44.628333,5856
44.63,5859
44.631667,5860
44.633333,5863
44.635,5864
44.636667,5867
44.638333,5867
44.64,5870
44.641667,5872
44.643333,5879
44.645,5888
44.646667,5896
44.648333,5901
44.65,5907
44.651667,5910
44.653333,5911
44.655,5910
44.656667,5910
44.658333,5906
44.66,5905
44.661667,5903
44.663333,5902
44.665,5903
44.666667,5904
44.668333,5907
44.67,5911
44.671667,5915
44.673333,5918
44.675,5920
44.676667,5920
44.678333,5920
44.68,5918
44.681667,5916
44.683333,5913
44.685,5911
44.686667,5909
44.688333,5908
44.69,5905
44.691667,5901
44.693333,5898
44.695,5897
44.696667,5896
44.698333,5894
44.7,5895
44.701667,5895
44.703333,5895
44.705,5894
44.706667,5890
44.708333,5883
44.71,5875
44.711667,5870
44.713333,5863
44.715,5857
44.716667,5851
44.718333,5846
44.72,5840
44.721667,5836
44.723333,5829
44.725,5823
44.726667,5819
44.728333,5815
44.73,5810
44.731667,5808
44.733333,5805
44.735,5801
44.736667,5799
44.738333,5797
44.74,5793
44.741667,5788
44.743333,5782
44.745,5780
44.746667,5776
44.748333,5776
44.75,5774
44.751667,5772
44.753333,5771
44.755,5770
44.756667,5766
44.758333,5759
44.76,5753
44.761667,5749
44.763333,5746
44.765,5745
44.766667,5742
44.768333,5740
44.77,5738
44.771667,5736
44.773333,5734
44.775,5732
44.776667,5731
44.778333,5729
44.78,5727
44.781667,5725
44.783333,5723
44.785,5721
44.786667,5720
44.788333,5718
44.79,5717
44.791667,5718
44.793333,5719
44.795,5717
44.796667,5715
44.798333,5715
44.8,5714
44.801667,5713
44.803333,5710
44.805,5705
44.806667,5704
44.808333,5703
44.81,5701
44.811667,5700
44.813333,5699
44.815,5701
44.816667,5703
44.818333,5704
44.82,5703
44.821667,5700
44.823333,5699
44.825,5698
44.826667,5699
44.828333,5700
44.83,5699
44.831667,5700
44.833333,5702
44.835,5703
44.836667,5704
44.838333,5703
44.84,5703
44.841667,5705
44.843333,5706
44.845,5706
44.846667,5702
44.848333,5699
44.85,5696
44.851667,5694
44.853333,5694
44.855,5693
44.856667,5693
44.858333,5694
44.86,5695
44.861667,5696
44.863333,5695
44.865,5697
44.866667,5698
44.868333,5697
44.87,5696
44.871667,5695
44.873333,5693
44.875,5693
44.876667,5694
44.878333,5694
44.88,5697
44.881667,5699
44.883333,5702
44.885,5703
44.886667,5702
44.888333,5699
44.89,5696
44.891667,5696
44.893333,5693
44.895,5688
44.896667,5687
44.898333,5686
44.9,5688
44.901667,5687
44.903333,5688
44.905,5689
44.906667,5694
44.908333,5699
44.91,5700
44.911667,5699
44.913333,5702
44.915,5704
44.916667,5705
44.918333,5707
44.92,5711
44.921667,5714
44.923333,5716
44.925,5717
44.926667,5717
44.928333,5715
44.93,5718
44.931667,5720
44.933333,5719
44.935,5723
44.936667,5726
44.938333,5729
44.94,5732
44.941667,5734
44.943333,5738
44.945,5742
44.946667,5748
44.948333,5752
44.95,5754
44.951667,5756
44.953333,5759
44.955,5763
44.956667,5766
44.958333,5770
44.96,5775
44.961667,5780
44.963333,5787
44.965,5793
44.966667,5799
44.968333,5806
44.97,5815
44.971667,5822
44.973333,5828
44.975,5831
44.976667,5834
44.978333,5836
44.98,5839
44.981667,5843
44.983333,5847
44.985,5854
44.986667,5862
44.988333,5869
44.99,5875
44.991667,5877
44.993333,5883
44.995,5889
44.996667,5895
44.998333,5901
45,5905
45.001667,5911
45.003333,5917
45.005,5923
45.006667,5930
45.008333,5935
45.01,5940
45.011667,5944
45.013333,5947
45.015,5947
45.016667,5945
45.018333,5946
45.02,5949
45.021667,5952
45.023333,5957
45.025,5962
45.026667,5967
45.028333,5972
45.03,5974
45.031667,5974
45.033333,5975
45.035,5976
45.036667,5977
45.038333,5979
45.04,5982
45.041667,5985
45.043333,5990
45.045,5995
45.046667,5993
45.048333,5993
45.05,5993
45.051667,5991
45.053333,5992
45.055,5994
45.056667,5992
45.058333,5993
45.06,5993
45.061667,5991
45.063333,5984
45.065,5979
45.066667,5974
45.068333,5967
45.07,5963
45.071667,5958
45.073333,5949
45.075,5941
45.076667,5932
45.078333,5925
45.08,5916
45.081667,5909
45.083333,5908
45.085,5905
45.086667,5903
45.088333,5900
45.09,5897
45.091667,5892
45.093333,5888
45.095,5883
45.096667,5878
45.098333,5875
45.1,5871
45.101667,5865
45.103333,5859
45.105,5851
45.106667,5845
45.108333,5836
45.11,5830
45.111667,5823
45.113333,5818
45.115,5814
45.116667,5812
45.118333,5810
45.12,5809
45.121667,5807
45.123333,5806
45.125,5806
45.126667,5802
45.128333,5797
45.13,5792
45.131667,5787
45.133333,5783
45.135,5780
45.136667,5778
45.138333,5777
45.14,5778
45.141667,5778
45.143333,5776
45.145,5775
45.146667,5772
45.148333,5769
45.15,5766
45.151667,5763
45.153333,5760
45.155,5758
45.156667,5757
45.158333,5756
45.16,5755
45.161667,5755
45.163333,5756
45.165,5759
45.166667,5761
45.168333,5763
45.17,5763
45.171667,5762
45.173333,5760
45.175,5756
45.176667,5753
45.178333,5753
45.18,5754
45.181667,5757
45.183333,5760
45.185,5763
45.186667,5766
45.188333,5768
45.19,5771
45.191667,5771
45.193333,5770
45.195,5772
45.196667,5773
45.198333,5774
45.2,5776
45.201667,5779
45.203333,5782
45.205,5783
45.206667,5783
45.208333,5781
45.21,5778
45.211667,5777
45.213333,5775
45.215,5775
45.216667,5775
45.218333,5777
45.22,5779
45.221667,5779
45.223333,5780
45.225,5784
45.226667,5785
45.228333,5787
45.23,5786
45.231667,5785
45.233333,5784
45.235,5785
45.236667,5787
45.238333,5788
45.24,5792
45.241667,5794
45.243333,5794
45.245,5792
45.246667,5792
45.248333,5790
45.25,5787
45.251667,5787
45.253333,5785
45.255,5783
45.256667,5784
45.258333,5784
45.26,5785
45.261667,5787
45.263333,5793
45.265,5795
45.266667,5798
45.268333,5798
45.27,5795
45.271667,5794
45.273333,5793
45.275,5791
45.276667,5790
45.278333,5788
45.28,5788
45.281667,5786
45.283333,5788
45.285,5789
45.286667,5790
45.288333,5790
45.29,5789
45.291667,5787
45.293333,5786
45.295,5785
45.296667,5782
45.298333,5783
45.3,5785
45.301667,5788
45.303333,5790
45.305,5791
45.306667,5793
45.308333,5793
45.31,5794
45.311667,5795
45.313333,5794
45.315,5795
45.316667,5794
45.318333,5796
45.32,5798
45.321667,5799
45.323333,5800
45.325,5799
45.326667,5798
45.328333,5797
45.33,5795
45.331667,5792
45.333333,5789
45.335,5788
45.336667,5787
45.338333,5786
45.34,5785
45.341667,5785
45.343333,5788
45.345,5791
45.346667,5794
45.348333,5796
45.35,5799
45.351667,5800
45.353333,5802
45.355,5800
45.356667,5799
45.358333,5798
45.36,5800
45.361667,5799
45.363333,5799
45.365,5799
45.366667,5800
45.368333,5801
45.37,5801
45.371667,5798
45.373333,5798
45.375,5794
45.376667,5796
45.378333,5796
45.38,5798
45.381667,5799
45.383333,5800
45.385,5803
45.386667,5806
45.388333,5805
45.39,5804
45.391667,5800
45.393333,5801
45.395,5801
45.396667,5800
45.398333,5800
45.4,5799
45.401667,5802
45.403333,5803
45.405,5804
45.406667,5804
45.408333,5804
45.41,5805
45.411667,5808
45.413333,5809
45.415,5809
45.416667,5807
45.418333,5807
45.42,5808
45.421667,5810
45.423333,5811
45.425,5815
45.426667,5816
45.428333,5819
45.43,5819
45.431667,5817
45.433333,5814
45.435,5812
45.436667,5809
45.438333,5808
45.44,5807
45.441667,5809
45.443333,5809
45.445,5811
45.446667,5812
45.448333,5813
45.45,5815
45.451667,5817
45.453333,5818
45.455,5822
45.456667,5824
45.458333,5825
45.46,5825
45.461667,5826
45.463333,5827
45.465,5827
45.466667,5827
45.468333,5827
45.47,5829
45.471667,5830
45.473333,5828
45.475,5827
45.476667,5827
45.478333,5828
45.48,5829
45.481667,5830
45.483333,5832
45.485,5834
45.486667,5834
45.488333,5834
45.49,5836
45.491667,5837
45.493333,5840
45.495,5843
45.496667,5844
45.498333,5846
45.5,5848
45.501667,5848
45.503333,5846
45.505,5845
45.506667,5845
45.508333,5845
45.51,5845
45.511667,5846
45.513333,5846
45.515,5849
45.516667,5853
45.518333,5856
45.52,5859
45.521667,5862
45.523333,5862
45.525,5863
45.526667,5863
45.528333,5862
45.53,5861
45.531667,5861
45.533333,5862
45.535,5863
45.536667,5866
45.538333,5868
45.54,5868
45.541667,5870
45.543333,5871
45.545,5870
45.546667,5872
45.548333,5872
